origin,sector,destination,value
IDN,ELE,IND,1.0
IDN,ELE,MEX,224.23197751093062
IDN,ELE,ROW,7612.053734555027
IDN,VEH,CHN,132.14053319311014
IDN,VEH,USA,1.0
IDN,VEH,JPN,591.7755985665001
IDN,VEH,KOR,40.109562126545015
IDN,VEH,EU27,1.0
IDN,VEH,VNM,1189.9122267123819
IDN,VEH,THA,924.3362628555981
IDN,VEH,MYS,600.7150351634192
IDN,VEH,IDN,61129.36000000001
IDN,VEH,SGP,275.5545828048555
IDN,VEH,PHL,2632.5563924370654
IDN,VEH,IND,1.0
IDN,VEH,MEX,316.2427286696531
IDN,VEH,ROW,4547.166077470872
IDN,OTM,CHN,160.71192857678673
IDN,OTM,USA,1.0
IDN,OTM,JPN,478.2922572607758
IDN,OTM,KOR,108.34082852218312
IDN,OTM,EU27,1.0
IDN,OTM,VNM,48.53230850133077
IDN,OTM,THA,48.20989533329293
IDN,OTM,MYS,111.24524263518063
IDN,OTM,IDN,8220.742000000002
IDN,OTM,SGP,730.2250387657253
IDN,OTM,PHL,33.69838821069366
IDN,OTM,IND,1.0
IDN,OTM,MEX,46.5680458461805
IDN,OTM,ROW,6752.67406634785
IDN,SRV,CHN,6536.827897473169
IDN,SRV,USA,4456.709870103316
IDN,SRV,JPN,3614.445018718841
IDN,SRV,KOR,1950.61221772373
IDN,SRV,EU27,7813.623283715307
IDN,SRV,VNM,719.091428152061
IDN,SRV,THA,1392.659176221077
IDN,SRV,MYS,1879.60895082491
IDN,SRV,IDN,1106072.088
IDN,SRV,SGP,6811.67087063427
IDN,SRV,PHL,613.9767302004767
IDN,SRV,IND,3349.1539992400308
IDN,SRV,MEX,170.67912255094652
IDN,SRV,ROW,20137.158434441873
SGP,AGF,CHN,405.4461849448365
SGP,AGF,USA,1.0
SGP,AGF,JPN,355.61962868872763
SGP,AGF,KOR,96.05948289045055
SGP,AGF,EU27,1.0
SGP,AGF,VNM,316.21069166870166
SGP,AGF,THA,335.97512417511456
SGP,AGF,MYS,427.4053851597675
SGP,AGF,IDN,333.150759367999
SGP,AGF,SGP,5237.2699999999995
SGP,AGF,PHL,261.6168151078678
SGP,AGF,IND,1.0
SGP,AGF,MEX,3.2066445739334464
SGP,AGF,ROW,3010.7002834226023
SGP,MIN,CHN,1.0
SGP,MIN,USA,1.0
SGP,MIN,JPN,1.0
SGP,MIN,KOR,1.0
SGP,MIN,EU27,1.0
SGP,MIN,VNM,1.0
SGP,MIN,THA,1.0
SGP,MIN,MYS,1.0
SGP,MIN,IDN,1.0
SGP,MIN,SGP,1.0
SGP,MIN,PHL,1.0
SGP,MIN,IND,1.0
SGP,MIN,MEX,1.0
SGP,MIN,ROW,1.0
SGP,ENR,CHN,677.6608769888493
SGP,ENR,USA,1.0
SGP,ENR,JPN,230.71357037737664
SGP,ENR,KOR,131.13501861936658
SGP,ENR,EU27,1.0
SGP,ENR,VNM,522.6213357211652
SGP,ENR,THA,256.76296427503877
SGP,ENR,MYS,3059.191521377894
SGP,ENR,IDN,2367.5275391786013
SGP,ENR,SGP,16025.741000000002
SGP,ENR,PHL,511.16873370992545
SGP,ENR,IND,1.0
SGP,ENR,MEX,27.48101219539145
SGP,ENR,ROW,7397.029427556389
SGP,CHM,CHN,9298.752487255104
SGP,CHM,USA,1.0
SGP,CHM,JPN,1871.0329405764387
SGP,CHM,KOR,2856.090407304282
SGP,CHM,EU27,1.0
SGP,CHM,VNM,1730.966727178827
SGP,CHM,THA,1859.0451213528322
SGP,CHM,MYS,2398.6973824836623
SGP,CHM,IDN,2814.6566090205965
SGP,CHM,SGP,14915.297999999995
SGP,CHM,PHL,760.380784328902
SGP,CHM,IND,1.0
SGP,CHM,MEX,60.39141507301515
SGP,CHM,ROW,17108.47612542634
SGP,TXL,CHN,10.067271640715694
SGP,TXL,USA,1.0
SGP,TXL,JPN,72.59800909866311
SGP,TXL,KOR,3.9969500729760052
SGP,TXL,EU27,1.0
SGP,TXL,VNM,16.770428238186117
SGP,TXL,THA,25.379001740652768
SGP,TXL,MYS,44.485237997943045
SGP,TXL,IDN,50.253152089838416
SGP,TXL,SGP,216.649
SGP,TXL,PHL,17.45938238483745
SGP,TXL,IND,1.0
SGP,TXL,MEX,2.8746185942723224
SGP,TXL,ROW,149.34694814191508
SGP,WDP,CHN,165.8409780441265
SGP,WDP,USA,1.0
SGP,WDP,JPN,12.346615760988898
SGP,WDP,KOR,16.552622661086
SGP,WDP,EU27,1.0
SGP,WDP,VNM,108.13660605001397
SGP,WDP,THA,107.72727561239113
SGP,WDP,MYS,99.90106782357887
SGP,WDP,IDN,222.93454586625901
SGP,WDP,SGP,598.6379999999999
SGP,WDP,PHL,88.66676863058169
SGP,WDP,IND,1.0
SGP,WDP,MEX,3.0230385547022167
SGP,WDP,ROW,351.6784809962717
SGP,NMM,CHN,317.4557476969937
SGP,NMM,USA,1.0
SGP,NMM,JPN,288.6220801112046
SGP,NMM,KOR,128.1598447467782
SGP,NMM,EU27,1.0
SGP,NMM,VNM,107.7249536429476
SGP,NMM,THA,151.23315930898988
SGP,NMM,MYS,553.2439165438902
SGP,NMM,IDN,648.2996913085071
SGP,NMM,SGP,4130.564
SGP,NMM,PHL,60.940127548845545
SGP,NMM,IND,1.0
SGP,NMM,MEX,6.38403942292365
SGP,NMM,ROW,2059.74043966892
SGP,MAC,CHN,3385.6320632034513
SGP,MAC,USA,1.0
SGP,MAC,JPN,1168.042119440519
SGP,MAC,KOR,1471.8752720180476
SGP,MAC,EU27,1.0
SGP,MAC,VNM,399.4239451141692
SGP,MAC,THA,458.37041003443017
SGP,MAC,MYS,1469.0796396099151
SGP,MAC,IDN,1298.2661565231735
SGP,MAC,SGP,4885.504999999997
SGP,MAC,PHL,285.68859619076255
SGP,MAC,IND,1.0
SGP,MAC,MEX,75.43202200816117
SGP,MAC,ROW,11685.765775857371
SGP,ELE,CHN,15575.835768517816
SGP,ELE,USA,1.0
SGP,ELE,JPN,4583.984351812467
SGP,ELE,KOR,5168.227112731601
SGP,ELE,EU27,1.0
SGP,ELE,VNM,4530.244986516298
SGP,ELE,THA,3899.4389754960403
SGP,ELE,MYS,11139.311191379555
SGP,ELE,IDN,5461.062845942474
SGP,ELE,SGP,26979.95300000001
SGP,ELE,PHL,2327.8009067249104
SGP,ELE,IND,1.0
SGP,ELE,MEX,794.5202821118028
SGP,ELE,ROW,55619.88557876705
SGP,VEH,CHN,616.9057826486834
SGP,VEH,USA,1.0
SGP,VEH,JPN,387.36987243284483
SGP,VEH,KOR,231.17455082892
SGP,VEH,EU27,1.0
SGP,VEH,VNM,178.6074857757161
SGP,VEH,THA,232.7138753435548
SGP,VEH,MYS,574.3353168289931
SGP,VEH,IDN,591.6989250602195
SGP,VEH,SGP,4250.948
SGP,VEH,PHL,154.6820290672122
SGP,VEH,IND,1.0
SGP,VEH,MEX,37.0638031680259
SGP,VEH,ROW,6520.124358845829
SGP,OTM,CHN,1146.3742124212652
SGP,OTM,USA,1.0
SGP,OTM,JPN,448.7646712059615
SGP,OTM,KOR,147.598452728565
SGP,OTM,EU27,1.0
SGP,OTM,VNM,146.6135949148423
SGP,OTM,THA,985.5790030875436
SGP,OTM,MYS,719.816276579534
SGP,OTM,IDN,477.0033238220841
SGP,OTM,SGP,4583.611000000001
SGP,OTM,PHL,322.58854149517975
SGP,OTM,IND,1.0
SGP,OTM,MEX,45.4635391372899
SGP,OTM,ROW,5714.136384607735
SGP,SRV,CHN,33549.25336357377
SGP,SRV,USA,40491.13689113612
SGP,SRV,JPN,41306.52601604166
SGP,SRV,KOR,8474.35804877138
SGP,SRV,EU27,72171.64581174134
SGP,SRV,VNM,5359.720664575561
SGP,SRV,THA,8113.940723106503
SGP,SRV,MYS,10768.295562714855
SGP,SRV,IDN,9268.74209246899
SGP,SRV,SGP,474863.8459999999
SGP,SRV,PHL,4310.595002586188
SGP,SRV,IND,14553.74080894883
SGP,SRV,MEX,1941.3922629357673
SGP,SRV,ROW,143207.31575139906
PHL,AGF,CHN,1244.2719598863291
PHL,AGF,USA,1.0
PHL,AGF,JPN,1180.5313535600055
PHL,AGF,KOR,585.7132502560867
PHL,AGF,EU27,1.0
PHL,AGF,VNM,128.66812841831958
PHL,AGF,THA,187.99882847608805
PHL,AGF,MYS,560.6489586868804
PHL,AGF,IDN,186.09133604623332
PHL,AGF,SGP,149.46383903788222
PHL,AGF,PHL,180176.81000000003
PHL,AGF,IND,1.0
PHL,AGF,MEX,33.57758025869893
PHL,AGF,ROW,5400.418765373476
PHL,MIN,CHN,451.3495941895019
PHL,MIN,USA,1.0
PHL,MIN,JPN,321.3624779351396
PHL,MIN,KOR,203.08542725875267
PHL,MIN,EU27,1.0
PHL,MIN,VNM,73.04212339218115
PHL,MIN,THA,11.10724517064484
PHL,MIN,MYS,55.93556557028257
PHL,MIN,IDN,501.2989634596458
PHL,MIN,SGP,220.85418356397574
PHL,MIN,PHL,2407.554
PHL,MIN,IND,1.0
PHL,MIN,MEX,1.0
PHL,MIN,ROW,1595.0704194598757
PHL,ENR,CHN,379.41034609853523
PHL,ENR,USA,1.0
PHL,ENR,JPN,1.0
PHL,ENR,KOR,238.80226968283893
PHL,ENR,EU27,1.0
PHL,ENR,VNM,15.038026158494558
PHL,ENR,THA,175.14981928819623
PHL,ENR,MYS,6.1109798448688455
PHL,ENR,IDN,1.5552340302865122
PHL,ENR,SGP,5.093057596078459
PHL,ENR,PHL,11947.65607702897
PHL,ENR,IND,1.0
PHL,ENR,MEX,1.0
PHL,ENR,ROW,149.15219027172984
PHL,CHM,CHN,820.3830492625227
PHL,CHM,USA,1.0
PHL,CHM,JPN,1028.3691068042037
PHL,CHM,KOR,195.34992677554408
PHL,CHM,EU27,1.0
PHL,CHM,VNM,192.87206123647977
PHL,CHM,THA,153.94887363048966
PHL,CHM,MYS,355.48532746463616
PHL,CHM,IDN,286.80145608384896
PHL,CHM,SGP,118.8199219473867
PHL,CHM,PHL,22462.178
PHL,CHM,IND,1.0
PHL,CHM,MEX,28.70568590460456
PHL,CHM,ROW,1925.3045908902836
PHL,TXL,CHN,73.73083543222012
PHL,TXL,USA,1.0
PHL,TXL,JPN,148.01234343308596
PHL,TXL,KOR,65.14345093301314
PHL,TXL,EU27,1.0
PHL,TXL,VNM,1.584650010025014
PHL,TXL,THA,13.348626633917277
PHL,TXL,MYS,6.847660316834858
PHL,TXL,IDN,8.192833483031677
PHL,TXL,SGP,7.683698393430925
PHL,TXL,PHL,3477.1229999999996
PHL,TXL,IND,1.0
PHL,TXL,MEX,19.764019931121368
PHL,TXL,ROW,1314.5678814333198
PHL,WDP,CHN,149.0633532274591
PHL,WDP,USA,1.0
PHL,WDP,JPN,677.083369645072
PHL,WDP,KOR,74.43939159010351
PHL,WDP,EU27,1.0
PHL,WDP,VNM,17.1269833500772
PHL,WDP,THA,21.490347368735446
PHL,WDP,MYS,7.291572233192739
PHL,WDP,IDN,17.108363765615636
PHL,WDP,SGP,3.158154826824376
PHL,WDP,PHL,3012.937
PHL,WDP,IND,1.0
PHL,WDP,MEX,1.097338938308515
PHL,WDP,ROW,312.2271250546115
PHL,NMM,CHN,1379.628328695579
PHL,NMM,USA,1.0
PHL,NMM,JPN,1067.6483839147672
PHL,NMM,KOR,117.95211368206311
PHL,NMM,EU27,1.0
PHL,NMM,VNM,105.00429557500186
PHL,NMM,THA,347.08748300634716
PHL,NMM,MYS,90.90575880258206
PHL,NMM,IDN,78.39581652949565
PHL,NMM,SGP,136.68940404260167
PHL,NMM,PHL,6473.653999999999
PHL,NMM,IND,1.0
PHL,NMM,MEX,1.93254801621792
PHL,NMM,ROW,376.9018677353443
PHL,MAC,CHN,170.51093820564847
PHL,MAC,USA,1.0
PHL,MAC,JPN,372.2128517322624
PHL,MAC,KOR,33.22266449678021
PHL,MAC,EU27,1.0
PHL,MAC,VNM,77.45756772035497
PHL,MAC,THA,63.940915466021785
PHL,MAC,MYS,97.1640210275125
PHL,MAC,IDN,34.69435313173331
PHL,MAC,SGP,72.15034286017564
PHL,MAC,PHL,289.02999999999975
PHL,MAC,IND,1.0
PHL,MAC,MEX,47.494042877638286
PHL,MAC,ROW,566.8993024818725
PHL,ELE,CHN,2622.2299662961673
PHL,ELE,USA,1.0
PHL,ELE,JPN,2449.78252161501
PHL,ELE,KOR,810.9906191357161
PHL,ELE,EU27,1.0
PHL,ELE,VNM,509.8289196375914
PHL,ELE,THA,815.2376248409777
PHL,ELE,MYS,624.1065565379602
PHL,ELE,IDN,69.52176331078515
PHL,ELE,SGP,1857.9848423957505
PHL,ELE,PHL,2973.0730000000003
PHL,ELE,IND,1.0
PHL,ELE,MEX,309.16240482884547
PHL,ELE,ROW,12371.546781401195
PHL,VEH,CHN,114.93089624880643
PHL,VEH,USA,1.0
PHL,VEH,JPN,805.5571731986587
PHL,VEH,KOR,10.059708637429036
PHL,VEH,EU27,1.0
PHL,VEH,VNM,19.38313727825228
PHL,VEH,THA,460.32827693697226
PHL,VEH,MYS,40.78075510776165
PHL,VEH,IDN,82.48573295157554
PHL,VEH,SGP,164.29697248661125
PHL,VEH,PHL,2405.5840000000003
PHL,VEH,IND,1.0
PHL,VEH,MEX,13.723576302028599
PHL,VEH,ROW,821.5447708519042
PHL,OTM,CHN,218.7113697510916
PHL,OTM,USA,1.0
PHL,OTM,JPN,536.2598087434721
PHL,OTM,KOR,40.75880953545681
PHL,OTM,EU27,1.0
PHL,OTM,VNM,43.050399168276634
PHL,OTM,THA,25.806332413212978
PHL,OTM,MYS,83.4536017420091
PHL,OTM,IDN,15.378084991476701
PHL,OTM,SGP,48.76781131002105
PHL,OTM,PHL,1770.6390000000001
PHL,OTM,IND,1.0
PHL,OTM,MEX,20.947937597902918
PHL,OTM,ROW,1431.02184474708
PHL,SRV,CHN,4974.7647811496345
PHL,SRV,USA,13597.199709208195
PHL,SRV,JPN,3224.723198404836
PHL,SRV,KOR,2008.3797761293965
PHL,SRV,EU27,8411.784542097688
PHL,SRV,VNM,495.092836223576
PHL,SRV,THA,1011.8127126545955
PHL,SRV,MYS,466.0222238831932
PHL,SRV,IDN,485.6530924965759
PHL,SRV,SGP,3450.4763840196792
PHL,SRV,PHL,387537.551
PHL,SRV,IND,1250.4804556198196
PHL,SRV,MEX,181.93706329642188
PHL,SRV,ROW,16275.427224816389
IND,AGF,CHN,3678.1619252051614
IND,AGF,USA,1.0
IND,AGF,JPN,782.8860136687714
IND,AGF,KOR,765.3975052942009
IND,AGF,EU27,1.0
IND,AGF,VNM,2024.9127328086818
IND,AGF,THA,947.0845970215364
IND,AGF,MYS,1643.6933063798008
IND,AGF,IDN,2114.4796129285623
IND,AGF,SGP,363.2148378589233
IND,AGF,PHL,516.7416721033085
IND,AGF,IND,1002941.8580000001
IND,AGF,MEX,95.39118067785155
IND,AGF,ROW,39662.0516160532
IND,MIN,CHN,1262.4025539201352
IND,MIN,USA,1.0
IND,MIN,JPN,56.51604132807425
IND,MIN,KOR,68.42437497094743
IND,MIN,EU27,1.0
IND,MIN,VNM,74.95922783348338
IND,MIN,THA,30.17621513654651
IND,MIN,MYS,74.54914455214023
IND,MIN,IDN,56.923973044436714
IND,MIN,SGP,8.423805852060065
IND,MIN,PHL,25.02498113295972
IND,MIN,IND,75337.223
IND,MIN,MEX,1.6686070997062807
IND,MIN,ROW,1622.0180751295104
IND,ENR,CHN,1772.8346183636456
IND,ENR,USA,1.0
IND,ENR,JPN,380.1369546394671
IND,ENR,KOR,2243.268786409285
IND,ENR,EU27,1.0
IND,ENR,VNM,18.89731548219293
IND,ENR,THA,101.538906962507
IND,ENR,MYS,1554.7068028659432
IND,ENR,IDN,3273.756526861272
IND,ENR,SGP,4919.79872222684
IND,ENR,PHL,18.749206197450356
IND,ENR,IND,162129.568
IND,ENR,MEX,42.798938889206255
IND,ENR,ROW,73620.0282211022
IND,CHM,CHN,2334.9007722075357
IND,CHM,USA,1.0
IND,CHM,JPN,1184.0493997822757
IND,CHM,KOR,842.277820225619
IND,CHM,EU27,1.0
IND,CHM,VNM,772.6806404596142
IND,CHM,THA,756.1983405133531
IND,CHM,MYS,926.6096964217609
IND,CHM,IDN,1028.6263191063895
IND,CHM,SGP,720.2568292687737
IND,CHM,PHL,525.276846588662
IND,CHM,IND,275477.887
IND,CHM,MEX,788.628201741546
IND,CHM,ROW,49943.83013368447
IND,TXL,CHN,352.62936766195907
IND,TXL,USA,1.0
IND,TXL,JPN,414.8648086815085
IND,TXL,KOR,341.3149125439885
IND,TXL,EU27,1.0
IND,TXL,VNM,235.81383188210648
IND,TXL,THA,163.04870139820548
IND,TXL,MYS,262.39912663905295
IND,TXL,IDN,160.13596622826176
IND,TXL,SGP,78.99092144944763
IND,TXL,PHL,69.54186470396675
IND,TXL,IND,190143.227
IND,TXL,MEX,327.78704152848184
IND,TXL,ROW,34549.26845728302
IND,WDP,CHN,33.22957273124581
IND,WDP,USA,1.0
IND,WDP,JPN,1.844037820007087
IND,WDP,KOR,3.7151871598962956
IND,WDP,EU27,1.0
IND,WDP,VNM,30.761424332144664
IND,WDP,THA,23.745741294816153
IND,WDP,MYS,21.66313855317728
IND,WDP,IDN,26.049010501342995
IND,WDP,SGP,20.60598014454242
IND,WDP,PHL,10.300636728194087
IND,WDP,IND,64267.37299999999
IND,WDP,MEX,15.89942454622952
IND,WDP,ROW,2547.4468461884035
IND,NMM,CHN,1952.563867079149
IND,NMM,USA,1.0
IND,NMM,JPN,811.3698615795707
IND,NMM,KOR,1515.0022011664541
IND,NMM,EU27,1.0
IND,NMM,VNM,1137.7536186670322
IND,NMM,THA,1505.975108933971
IND,NMM,MYS,838.7765602548974
IND,NMM,IDN,622.5598180535441
IND,NMM,SGP,866.9991880528552
IND,NMM,PHL,100.34728961402107
IND,NMM,IND,429916.18500000006
IND,NMM,MEX,730.9752882096408
IND,NMM,ROW,44342.92919838887
IND,MAC,CHN,764.0863126152411
IND,MAC,USA,1.0
IND,MAC,JPN,326.01283763272096
IND,MAC,KOR,235.9751238883605
IND,MAC,EU27,1.0
IND,MAC,VNM,275.0650394169651
IND,MAC,THA,872.4131330919006
IND,MAC,MYS,309.04837301955774
IND,MAC,IDN,326.76319819305184
IND,MAC,SGP,881.1984394323194
IND,MAC,PHL,96.40101978605578
IND,MAC,IND,77610.077
IND,MAC,MEX,443.6131461767383
IND,MAC,ROW,18995.768376747088
IND,ELE,CHN,1073.7832098791835
IND,ELE,USA,1.0
IND,ELE,JPN,721.2956443143701
IND,ELE,KOR,220.2087561220324
IND,ELE,EU27,1.0
IND,ELE,VNM,265.14391310860077
IND,ELE,THA,306.395368063863
IND,ELE,MYS,321.03138689917455
IND,ELE,IDN,266.19174816255185
IND,ELE,SGP,748.8060683054746
IND,ELE,PHL,164.466093681244
IND,ELE,IND,85663.068
IND,ELE,MEX,296.51246085062184
IND,ELE,ROW,32878.432350612886
IND,VEH,CHN,162.2962689641717
IND,VEH,USA,1.0
IND,VEH,JPN,353.63254719538764
IND,VEH,KOR,149.65768228635164
IND,VEH,EU27,1.0
IND,VEH,VNM,305.54627758699314
IND,VEH,THA,257.6130607273922
IND,VEH,MYS,70.95419505555975
IND,VEH,IDN,980.1037041431732
IND,VEH,SGP,1166.1753705647761
IND,VEH,PHL,440.31526503293674
IND,VEH,IND,177626.592
IND,VEH,MEX,1516.997454091531
IND,VEH,ROW,18322.817174351727
IND,OTM,CHN,906.0768561615638
IND,OTM,USA,1.0
IND,OTM,JPN,160.20100153386133
IND,OTM,KOR,65.1160995217518
IND,OTM,EU27,1.0
IND,OTM,VNM,106.48185973896761
IND,OTM,THA,194.80283412781029
IND,OTM,MYS,793.6364628180485
IND,OTM,IDN,110.3469526581552
IND,OTM,SGP,1649.10914202294
IND,OTM,PHL,62.52605319441834
IND,OTM,IND,54085.604
IND,OTM,MEX,154.4779546024401
IND,OTM,ROW,38862.111783620036
IND,SRV,CHN,9564.266647865308
IND,SRV,USA,62980.57244245622
IND,SRV,JPN,5170.108565018829
IND,SRV,KOR,6945.829252671407
IND,SRV,EU27,62596.51097773413
IND,SRV,VNM,2064.8110474016025
IND,SRV,THA,3625.6558326800396
IND,SRV,MYS,1973.2630068546098
IND,SRV,IDN,3037.993077187237
IND,SRV,SGP,15943.452093311207
IND,SRV,PHL,1449.555603368227
IND,SRV,IND,2970691.1159999995
IND,SRV,MEX,1148.2168048553096
IND,SRV,ROW,129916.46264859596
MEX,AGF,CHN,281.6902381936144
MEX,AGF,USA,1.0
MEX,AGF,JPN,939.1185957327432
MEX,AGF,KOR,123.96561918849449
MEX,AGF,EU27,1.0
MEX,AGF,VNM,1.9091388595289993
MEX,AGF,THA,7.497218124790338
MEX,AGF,MYS,4.975941408996612
MEX,AGF,IDN,8.102010121615148
MEX,AGF,SGP,11.39306574731655
MEX,AGF,PHL,3.9003203741664234
MEX,AGF,IND,1.0
MEX,AGF,MEX,240518.93000000002
MEX,AGF,ROW,36648.406852248736
MEX,MIN,CHN,34.08646319985259
MEX,MIN,USA,1.0
MEX,MIN,JPN,1.0
MEX,MIN,KOR,1.0
MEX,MIN,EU27,1.0
MEX,MIN,VNM,1.0
MEX,MIN,THA,1.0
MEX,MIN,MYS,1.0
MEX,MIN,IDN,1.0
MEX,MIN,SGP,1.0
MEX,MIN,PHL,1.0
MEX,MIN,IND,1.0
MEX,MIN,MEX,30801.748
MEX,MIN,ROW,9597.791536800147
MEX,ENR,CHN,2.65808736773138
MEX,ENR,USA,1.0
MEX,ENR,JPN,1.0
MEX,ENR,KOR,1.0
MEX,ENR,EU27,1.0
MEX,ENR,VNM,1.0
MEX,ENR,THA,1.0
MEX,ENR,MYS,1.0
MEX,ENR,IDN,1.0
MEX,ENR,SGP,1.0
MEX,ENR,PHL,1.0
MEX,ENR,IND,1.0
MEX,ENR,MEX,55541.031
MEX,ENR,ROW,35085.59191263227
MEX,CHM,CHN,233.47544038670523
MEX,CHM,USA,1.0
MEX,CHM,JPN,18.4524449577515
MEX,CHM,KOR,54.1503774516107
MEX,CHM,EU27,1.0
MEX,CHM,VNM,3.380112822961289
MEX,CHM,THA,9.045564761475374
MEX,CHM,MYS,14.100159934507186
MEX,CHM,IDN,5.715543578095541
MEX,CHM,SGP,11.507693124895805
MEX,CHM,PHL,18.14412394134238
MEX,CHM,IND,1.0
MEX,CHM,MEX,78091.36200000001
MEX,CHM,ROW,26760.982539040655
MEX,TXL,CHN,33.64232684099444
MEX,TXL,USA,1.0
MEX,TXL,JPN,14.248361249317025
MEX,TXL,KOR,3.7318212018075623
MEX,TXL,EU27,1.0
MEX,TXL,VNM,13.780508119012557
MEX,TXL,THA,1.0
MEX,TXL,MYS,1.0
MEX,TXL,IDN,1.0
MEX,TXL,SGP,1.0
MEX,TXL,PHL,1.0
MEX,TXL,IND,1.0
MEX,TXL,MEX,14105.12844476608
MEX,TXL,ROW,7079.56253782279
MEX,WDP,CHN,1.5349899410940648
MEX,WDP,USA,1.0
MEX,WDP,JPN,1.0
MEX,WDP,KOR,1.9597756442260446
MEX,WDP,EU27,1.0
MEX,WDP,VNM,1.0
MEX,WDP,THA,1.0
MEX,WDP,MYS,1.0
MEX,WDP,IDN,1.0
MEX,WDP,SGP,1.0
MEX,WDP,PHL,1.0
MEX,WDP,IND,1.0
MEX,WDP,MEX,26245.912885603244
MEX,WDP,ROW,3463.5763488114376
MEX,NMM,CHN,4075.5202662608604
MEX,NMM,USA,1.0
MEX,NMM,JPN,163.93300717591137
MEX,NMM,KOR,899.8663417674454
MEX,NMM,EU27,1.0
MEX,NMM,VNM,1.2767524337895981
MEX,NMM,THA,5.162358953746473
MEX,NMM,MYS,16.765653005003905
MEX,NMM,IDN,1.0
MEX,NMM,SGP,1.7728498885429294
MEX,NMM,PHL,1.0
MEX,NMM,IND,1.0
MEX,NMM,MEX,92806.81661178704
MEX,NMM,ROW,28371.301158727667
MEX,MAC,CHN,250.3545715596397
MEX,MAC,USA,1.0
MEX,MAC,JPN,113.39411128378465
MEX,MAC,KOR,95.8601320147644
MEX,MAC,EU27,1.0
MEX,MAC,VNM,1.0
MEX,MAC,THA,14.208673904471334
MEX,MAC,MYS,8.66651511321938
MEX,MAC,IDN,5.586543811549818
MEX,MAC,SGP,50.040870299538156
MEX,MAC,PHL,1.0
MEX,MAC,IND,1.0
MEX,MAC,MEX,6596.568298407103
MEX,MAC,ROW,33391.87028360593
MEX,ELE,CHN,1115.0080537158874
MEX,ELE,USA,1.0
MEX,ELE,JPN,518.9177392508901
MEX,ELE,KOR,156.91342990332606
MEX,ELE,EU27,1.0
MEX,ELE,VNM,71.96852597232025
MEX,ELE,THA,72.26327356521223
MEX,ELE,MYS,110.34604803188348
MEX,ELE,IDN,23.587773419414162
MEX,ELE,SGP,553.4711679577537
MEX,ELE,PHL,15.439035003451423
MEX,ELE,IND,1.0
MEX,ELE,MEX,47183.93000000001
MEX,ELE,ROW,106286.79895317985
MEX,VEH,CHN,3650.0678538191237
MEX,VEH,USA,1.0
MEX,VEH,JPN,635.3186235977458
MEX,VEH,KOR,950.8281183856187
MEX,VEH,EU27,1.0
MEX,VEH,VNM,1.0
MEX,VEH,THA,65.35404792466885
MEX,VEH,MYS,1.2575394869093985
MEX,VEH,IDN,1.819092377994602
MEX,VEH,SGP,19.40672093765065
MEX,VEH,PHL,23.602104552543096
MEX,VEH,IND,1.0
MEX,VEH,MEX,73221.46109292697
MEX,VEH,ROW,144926.61980599078
MEX,OTM,CHN,115.52973972089144
MEX,OTM,USA,1.0
MEX,OTM,JPN,15.876307154627
MEX,OTM,KOR,11.517314835655167
MEX,OTM,EU27,1.0
MEX,OTM,VNM,1.069731880056627
MEX,OTM,THA,1.5358975423992083
MEX,OTM,MYS,1.332947511263178
MEX,OTM,IDN,1.5105183177137151
MEX,OTM,SGP,11.725480805998352
MEX,OTM,PHL,2.65613723236062
MEX,OTM,IND,1.0
MEX,OTM,MEX,14168.623
MEX,OTM,ROW,17073.782924999035
MEX,SRV,CHN,1877.8283144808015
MEX,SRV,USA,87434.17107596017
MEX,SRV,JPN,409.00065823950024
MEX,SRV,KOR,829.7746779962488
MEX,SRV,EU27,20256.858630405586
MEX,SRV,VNM,89.758138751251
MEX,SRV,THA,197.72537210653468
MEX,SRV,MYS,112.17875691010192
MEX,SRV,IDN,102.30376532278194
MEX,SRV,SGP,2721.5571892585563
MEX,SRV,PHL,46.25126279980413
MEX,SRV,IND,765.1784224438765
MEX,SRV,MEX,1315835.53
MEX,SRV,ROW,20242.22373532478
ROW,AGF,CHN,125076.51455908045
ROW,AGF,USA,176918.15293749544
ROW,AGF,JPN,29218.59216787418
ROW,AGF,KOR,14269.759465370142
ROW,AGF,EU27,207871.70104614098
ROW,AGF,VNM,17122.876852615937
ROW,AGF,THA,3591.4280020291335
ROW,AGF,MYS,2226.980055617025
ROW,AGF,IDN,11938.26414864883
ROW,AGF,SGP,1901.7808623123965
ROW,AGF,PHL,3148.1181003167712
ROW,AGF,IND,29832.415177740335
ROW,AGF,MEX,10802.117031979902
ROW,AGF,ROW,2915852.7615927793
ROW,MIN,CHN,233180.3688772731
ROW,MIN,USA,12184.458222817044
ROW,MIN,JPN,48062.681390468424
ROW,MIN,KOR,25030.169209321946
ROW,MIN,EU27,6707.985883493
ROW,MIN,VNM,3026.5804553081375
ROW,MIN,THA,320.102938320872
ROW,MIN,MYS,5908.8847460479865
ROW,MIN,IDN,2786.0996551131243
ROW,MIN,SGP,1.0
ROW,MIN,PHL,5258.40736783031
ROW,MIN,IND,83312.14516564671
ROW,MIN,MEX,1.0
ROW,MIN,ROW,596503.4600883594
ROW,ENR,CHN,423290.37832682277
ROW,ENR,USA,249045.54354702533
ROW,ENR,JPN,172102.27064466916
ROW,ENR,KOR,147590.53987503756
ROW,ENR,EU27,769864.663581457
