origin,sector,destination,value
KOR,CHM,BRA,1171.2250405724892
KOR,CHM,ZAF,161.3382907089858
KOR,CHM,RUS,1098.87496597115
KOR,CHM,SAU,592.691106798645
KOR,CHM,AUS,1098.2034747649345
KOR,CHM,ROW,40891.953683429034
KOR,TXL,CHN,1539.360869828569
KOR,TXL,USA,1563.136600494998
KOR,TXL,EU27,1.0
KOR,TXL,JPN,640.3381229598854
KOR,TXL,KOR,54802.796
KOR,TXL,IND,154.85943395113057
KOR,TXL,CAN,134.68781707740726
KOR,TXL,MEX,121.51120712618938
KOR,TXL,BRA,44.6947624896681
KOR,TXL,ZAF,10.423699199335548
KOR,TXL,RUS,101.12601390727363
KOR,TXL,SAU,109.14325468624747
KOR,TXL,AUS,82.01089198630102
KOR,TXL,ROW,6988.481326292994
KOR,WDP,CHN,569.3082804707653
KOR,WDP,USA,887.8334599396819
KOR,WDP,EU27,1.0
KOR,WDP,JPN,209.2304907240319
KOR,WDP,KOR,43987.921
KOR,WDP,IND,248.2099325927079
KOR,WDP,CAN,46.59506221653451
KOR,WDP,MEX,100.93397322533542
KOR,WDP,BRA,13.092250245515283
KOR,WDP,ZAF,50.41682179484349
KOR,WDP,RUS,134.45708568165892
KOR,WDP,SAU,39.07126557971001
KOR,WDP,AUS,157.19834449410158
KOR,WDP,ROW,1922.1430330351138
KOR,NMM,CHN,12579.541362517602
KOR,NMM,USA,9750.494562079513
KOR,NMM,EU27,1.0
KOR,NMM,JPN,6219.121894819978
KOR,NMM,KOR,237916.97500000003
KOR,NMM,IND,3963.360584578451
KOR,NMM,CAN,1152.4367646670107
KOR,NMM,MEX,3346.046892847487
KOR,NMM,BRA,421.1363997231799
KOR,NMM,ZAF,136.61119751867992
KOR,NMM,RUS,815.1924347792307
KOR,NMM,SAU,481.75904783189617
KOR,NMM,AUS,1012.5317876414379
KOR,NMM,ROW,25484.82207099553
KOR,MAC,CHN,8700.63193500097
KOR,MAC,USA,10088.465129159236
KOR,MAC,EU27,1.0
KOR,MAC,JPN,2360.48517551983
KOR,MAC,KOR,104823.722
KOR,MAC,IND,1514.6799264889999
KOR,MAC,CAN,515.9846914507957
KOR,MAC,MEX,1834.709341775557
KOR,MAC,BRA,533.3573553161737
KOR,MAC,ZAF,97.9629937744712
KOR,MAC,RUS,811.441233900733
KOR,MAC,SAU,529.1299098624997
KOR,MAC,AUS,332.9115718635424
KOR,MAC,ROW,17845.12473588719
KOR,ELE,CHN,74154.95974426183
KOR,ELE,USA,23447.003263277693
KOR,ELE,EU27,1.0
KOR,ELE,JPN,4007.5267393342724
KOR,ELE,KOR,246472.86500000005
KOR,ELE,IND,4478.57329646107
KOR,ELE,CAN,865.9008353893536
KOR,ELE,MEX,2409.0795749795234
KOR,ELE,BRA,1402.5102522531872
KOR,ELE,ZAF,87.61750672628735
KOR,ELE,RUS,567.991657071239
KOR,ELE,SAU,546.5570442823654
KOR,ELE,AUS,602.2402136935999
KOR,ELE,ROW,101474.69587226959
KOR,VEH,CHN,1504.6804543276892
KOR,VEH,USA,30644.849195721552
KOR,VEH,EU27,1.0
KOR,VEH,JPN,535.8206422114688
KOR,VEH,KOR,166952.29100000003
KOR,VEH,IND,1990.7736847848903
KOR,VEH,CAN,3554.0492766527777
KOR,VEH,MEX,1557.1528018467495
KOR,VEH,BRA,764.7111029726266
KOR,VEH,ZAF,288.4553209038549
KOR,VEH,RUS,1594.0957759639407
KOR,VEH,SAU,1764.307784878273
KOR,VEH,AUS,3816.9809193244027
KOR,VEH,ROW,46082.300040411785
KOR,OTM,CHN,803.2727112957635
KOR,OTM,USA,1587.984586156758
KOR,OTM,EU27,1.0
KOR,OTM,JPN,257.03288475655245
KOR,OTM,KOR,24218.127
KOR,OTM,IND,47.96127111321316
KOR,OTM,CAN,38.717846339542646
KOR,OTM,MEX,108.44512767597924
KOR,OTM,BRA,15.709745278722629
KOR,OTM,ZAF,3.9948325217960483
KOR,OTM,RUS,45.92083528066386
KOR,OTM,SAU,11.606874697685548
KOR,OTM,AUS,34.5739163592773
KOR,OTM,ROW,1558.3883685240462
KOR,SRV,CHN,28769.133401326613
KOR,SRV,USA,34740.4630872893
KOR,SRV,EU27,24743.537691966885
KOR,SRV,JPN,10899.667503326116
KOR,SRV,KOR,2131876.481
KOR,SRV,IND,6558.802999497076
KOR,SRV,CAN,1738.3778893597391
KOR,SRV,MEX,913.5595065036434
KOR,SRV,BRA,1801.7653877588941
KOR,SRV,ZAF,562.4778908053819
KOR,SRV,RUS,1787.035513107454
KOR,SRV,SAU,1477.3220492421924
KOR,SRV,AUS,3832.7113039702717
KOR,SRV,ROW,57256.99777584646
IND,AGF,CHN,1.0
IND,AGF,USA,1.0
IND,AGF,EU27,1.0
IND,AGF,JPN,1.0
IND,AGF,KOR,1.0
IND,AGF,IND,1002931.8580000001
IND,AGF,CAN,1.0
IND,AGF,MEX,1.0
IND,AGF,BRA,1.0
IND,AGF,ZAF,1.0
IND,AGF,RUS,1.0
IND,AGF,SAU,1.0
IND,AGF,AUS,1.0
IND,AGF,ROW,52594.015
IND,MIN,CHN,1.0
IND,MIN,USA,1.0
IND,MIN,EU27,1.0
IND,MIN,JPN,1.0
IND,MIN,KOR,1.0
IND,MIN,IND,75327.223
IND,MIN,CAN,1.0
IND,MIN,MEX,1.0
IND,MIN,BRA,1.0
IND,MIN,ZAF,1.0
IND,MIN,RUS,1.0
IND,MIN,SAU,1.0
IND,MIN,AUS,1.0
IND,MIN,ROW,3281.087
IND,ENR,CHN,1.0
IND,ENR,USA,1.0
IND,ENR,EU27,1.0
IND,ENR,JPN,1.0
IND,ENR,KOR,1.0
IND,ENR,IND,162119.568
IND,ENR,CAN,1.0
IND,ENR,MEX,1.0
IND,ENR,BRA,1.0
IND,ENR,ZAF,1.0
IND,ENR,RUS,1.0
IND,ENR,SAU,1.0
IND,ENR,AUS,1.0
IND,ENR,ROW,87946.51500000001
IND,CHM,CHN,1.0
IND,CHM,USA,1.0
IND,CHM,EU27,1.0
IND,CHM,JPN,1.0
IND,CHM,KOR,1.0
IND,CHM,IND,275467.887
IND,CHM,CAN,1.0
IND,CHM,MEX,1.0
IND,CHM,BRA,1.0
IND,CHM,ZAF,1.0
IND,CHM,RUS,1.0
IND,CHM,SAU,1.0
IND,CHM,AUS,1.0
IND,CHM,ROW,59823.335
IND,TXL,CHN,1.0
IND,TXL,USA,1.0
IND,TXL,EU27,1.0
IND,TXL,JPN,1.0
IND,TXL,KOR,1.0
IND,TXL,IND,190133.227
IND,TXL,CAN,1.0
IND,TXL,MEX,1.0
IND,TXL,BRA,1.0
IND,TXL,ZAF,1.0
IND,TXL,RUS,1.0
IND,TXL,SAU,1.0
IND,TXL,AUS,1.0
IND,TXL,ROW,36955.795
IND,WDP,CHN,1.0
IND,WDP,USA,1.0
IND,WDP,EU27,1.0
IND,WDP,JPN,1.0
IND,WDP,KOR,1.0
IND,WDP,IND,64257.37299999999
IND,WDP,CAN,1.0
IND,WDP,MEX,1.0
IND,WDP,BRA,1.0
IND,WDP,ZAF,1.0
IND,WDP,RUS,1.0
IND,WDP,SAU,1.0
IND,WDP,AUS,1.0
IND,WDP,ROW,2735.261
IND,NMM,CHN,1.0
IND,NMM,USA,1.0
IND,NMM,EU27,1.0
IND,NMM,JPN,1.0
IND,NMM,KOR,1.0
IND,NMM,IND,429906.18500000006
IND,NMM,CAN,1.0
IND,NMM,MEX,1.0
IND,NMM,BRA,1.0
IND,NMM,ZAF,1.0
IND,NMM,RUS,1.0
IND,NMM,SAU,1.0
IND,NMM,AUS,1.0
IND,NMM,ROW,54425.252
IND,MAC,CHN,1.0
IND,MAC,USA,1.0
IND,MAC,EU27,1.0
IND,MAC,JPN,1.0
IND,MAC,KOR,1.0
IND,MAC,IND,77600.077
IND,MAC,CAN,1.0
IND,MAC,MEX,1.0
IND,MAC,BRA,1.0
IND,MAC,ZAF,1.0
IND,MAC,RUS,1.0
IND,MAC,SAU,1.0
IND,MAC,AUS,1.0
IND,MAC,ROW,23526.345
IND,ELE,CHN,1.0
IND,ELE,USA,1.0
IND,ELE,EU27,1.0
IND,ELE,JPN,1.0
IND,ELE,KOR,1.0
IND,ELE,IND,85653.068
IND,ELE,CAN,1.0
IND,ELE,MEX,1.0
IND,ELE,BRA,1.0
IND,ELE,ZAF,1.0
IND,ELE,RUS,1.0
IND,ELE,SAU,1.0
IND,ELE,AUS,1.0
IND,ELE,ROW,37262.267
IND,VEH,CHN,1.0
IND,VEH,USA,1.0
IND,VEH,EU27,1.0
IND,VEH,JPN,1.0
IND,VEH,KOR,1.0
IND,VEH,IND,177616.592
IND,VEH,CAN,1.0
IND,VEH,MEX,1.0
IND,VEH,BRA,1.0
IND,VEH,ZAF,1.0
IND,VEH,RUS,1.0
IND,VEH,SAU,1.0
IND,VEH,AUS,1.0
IND,VEH,ROW,23726.109
IND,OTM,CHN,1.0
IND,OTM,USA,1.0
IND,OTM,EU27,1.0
IND,OTM,JPN,1.0
IND,OTM,KOR,1.0
IND,OTM,IND,54075.604
IND,OTM,CAN,1.0
IND,OTM,MEX,1.0
IND,OTM,BRA,1.0
IND,OTM,ZAF,1.0
IND,OTM,RUS,1.0
IND,OTM,SAU,1.0
IND,OTM,AUS,1.0
IND,OTM,ROW,43064.886999999995
IND,SRV,CHN,9564.266647865308
IND,SRV,USA,62980.57244245622
IND,SRV,EU27,62596.51097773413
IND,SRV,JPN,5170.108565018829
IND,SRV,KOR,6945.829252671407
IND,SRV,IND,2970691.116
IND,SRV,CAN,4501.065523054229
IND,SRV,MEX,1148.2168048553096
IND,SRV,BRA,4796.849772514004
IND,SRV,ZAF,2560.8282153537043
IND,SRV,RUS,1857.0429033228068
IND,SRV,SAU,6009.329419916143
IND,SRV,AUS,7532.761893069927
IND,SRV,ROW,130753.31558216801
CAN,AGF,CHN,5751.6114348602505
CAN,AGF,USA,1.0
CAN,AGF,EU27,1.0
CAN,AGF,JPN,3259.2096087108685
CAN,AGF,KOR,761.342911823179
CAN,AGF,IND,1.0
CAN,AGF,CAN,169030.505
CAN,AGF,MEX,1771.5683730385044
CAN,AGF,BRA,53.82484686484345
CAN,AGF,ZAF,21.86768293845759
CAN,AGF,RUS,13.224407879306893
CAN,AGF,SAU,62.7471946834713
CAN,AGF,AUS,171.91434680310746
CAN,AGF,ROW,44727.978192398004
CAN,MIN,CHN,1431.2433288580442
CAN,MIN,USA,1.0
CAN,MIN,EU27,1.0
CAN,MIN,JPN,58.567464822045814
CAN,MIN,KOR,26.13804730672698
CAN,MIN,IND,1.0
CAN,MIN,CAN,50548.66119620782
CAN,MIN,MEX,1029.4469140458482
CAN,MIN,BRA,511.81148639432314
CAN,MIN,ZAF,6.426989304367279
CAN,MIN,RUS,1.0
CAN,MIN,SAU,4.1965430682901355
CAN,MIN,AUS,1858.885907080434
CAN,MIN,ROW,16497.884122912088
CAN,ENR,CHN,1890.392671884481
CAN,ENR,USA,1.0
CAN,ENR,EU27,1.0
CAN,ENR,JPN,2930.7551427817734
CAN,ENR,KOR,1716.4459946005231
CAN,ENR,IND,1.0
CAN,ENR,CAN,80843.83
CAN,ENR,MEX,132.83027626894474
CAN,ENR,BRA,52.36233411081932
CAN,ENR,ZAF,1.1810833968030863
CAN,ENR,RUS,1.7670510745589376
CAN,ENR,SAU,1.4202308259552145
CAN,ENR,AUS,3.0552769698235616
CAN,ENR,ROW,115297.31293808632
CAN,CHM,CHN,2083.087113300289
CAN,CHM,USA,1.0
CAN,CHM,EU27,1.0
CAN,CHM,JPN,594.9807512006245
CAN,CHM,KOR,197.08619734089098
CAN,CHM,IND,1.0
CAN,CHM,CAN,42492.342000000004
CAN,CHM,MEX,426.2098100047098
CAN,CHM,BRA,1673.0309958142875
CAN,CHM,ZAF,55.3593833791641
CAN,CHM,RUS,10.234582731114388
CAN,CHM,SAU,68.03698411349077
CAN,CHM,AUS,455.3743278534234
CAN,CHM,ROW,41995.17185426201
CAN,TXL,CHN,95.31211775611825
CAN,TXL,USA,1.0
CAN,TXL,EU27,1.0
CAN,TXL,JPN,22.88777692552387
CAN,TXL,KOR,23.904142218286268
CAN,TXL,IND,1.0
CAN,TXL,CAN,4311.6705821356545
CAN,TXL,MEX,57.08772194521656
CAN,TXL,BRA,3.621628458577172
CAN,TXL,ZAF,1.385181069530937
CAN,TXL,RUS,1.0
CAN,TXL,SAU,1.3831830125325195
CAN,TXL,AUS,14.112928410429776
CAN,TXL,ROW,2270.4227380681295
CAN,WDP,CHN,2456.1780601851638
CAN,WDP,USA,1.0
CAN,WDP,EU27,1.0
CAN,WDP,JPN,1160.5701015552402
CAN,WDP,KOR,353.84142047281426
CAN,WDP,IND,1.0
CAN,WDP,CAN,50069.830366518625
CAN,WDP,MEX,173.78682262875577
CAN,WDP,BRA,28.040081325046753
CAN,WDP,ZAF,2.054415743779992
CAN,WDP,RUS,1.0
CAN,WDP,SAU,9.97148870729587
CAN,WDP,AUS,47.343043275166316
CAN,WDP,ROW,25013.68719958811
CAN,NMM,CHN,3598.8975625269836
CAN,NMM,USA,1.0
CAN,NMM,EU27,1.0
CAN,NMM,JPN,2169.2974931636763
CAN,NMM,KOR,1786.9082129819324
CAN,NMM,IND,1.0
CAN,NMM,CAN,79772.31599999999
CAN,NMM,MEX,912.8872862772555
CAN,NMM,BRA,130.1616979334645
CAN,NMM,ZAF,30.494286670383676
CAN,NMM,RUS,6.735949167131058
CAN,NMM,SAU,8.375574891369666
CAN,NMM,AUS,131.7172998984956
CAN,NMM,ROW,51814.30463648931
CAN,MAC,CHN,267.3626898090111
CAN,MAC,USA,1.0
CAN,MAC,EU27,1.0
CAN,MAC,JPN,125.45111215573917
CAN,MAC,KOR,61.731915395436424
CAN,MAC,IND,1.0
CAN,MAC,CAN,16165.760000000002
CAN,MAC,MEX,368.93774823327726
CAN,MAC,BRA,166.04794850227304
CAN,MAC,ZAF,64.44447133014843
CAN,MAC,RUS,19.428364603737908
CAN,MAC,SAU,59.132900705614134
CAN,MAC,AUS,359.7384349523477
CAN,MAC,ROW,20823.764414312416
CAN,ELE,CHN,530.0203671328442
CAN,ELE,USA,1.0
CAN,ELE,EU27,1.0
CAN,ELE,JPN,237.97110270231832
CAN,ELE,KOR,175.85038861826166
CAN,ELE,IND,1.0
CAN,ELE,CAN,9894.299000000003
CAN,ELE,MEX,256.21718382734673
CAN,ELE,BRA,70.38826516660377
CAN,ELE,ZAF,38.42652296092411
CAN,ELE,RUS,6.014869005994607
CAN,ELE,SAU,45.344076690009906
CAN,ELE,AUS,160.23158665396687
CAN,ELE,ROW,14144.90963724173
CAN,VEH,CHN,682.8332831698212
CAN,VEH,USA,1.0
CAN,VEH,EU27,1.0
CAN,VEH,JPN,81.36907251212943
CAN,VEH,KOR,32.58274403647157
CAN,VEH,IND,1.0
CAN,VEH,CAN,46319.514
CAN,VEH,MEX,1229.737626725276
CAN,VEH,BRA,135.65030430575368
CAN,VEH,ZAF,25.95907120558282
CAN,VEH,RUS,65.28990175402208
CAN,VEH,SAU,28.518248092023487
CAN,VEH,AUS,151.48443632712545
CAN,VEH,ROW,48246.47131187179
CAN,OTM,CHN,52.46537452596422
CAN,OTM,USA,1.0
CAN,OTM,EU27,1.0
CAN,OTM,JPN,29.068625829822704
CAN,OTM,KOR,21.816769283275228
CAN,OTM,IND,1.0
CAN,OTM,CAN,29139.661
CAN,OTM,MEX,64.86780945887791
CAN,OTM,BRA,8.811650538234
CAN,OTM,ZAF,2.1477573923442916
CAN,OTM,RUS,1.226021712209647
CAN,OTM,SAU,321.93835408962957
CAN,OTM,AUS,37.15312074083161
CAN,OTM,ROW,10282.514516428811
CAN,SRV,CHN,8849.768918279637
CAN,SRV,USA,119429.48216281635
CAN,SRV,EU27,39190.94948423533
CAN,SRV,JPN,2652.7776146419146
CAN,SRV,KOR,2678.5756684582684
CAN,SRV,IND,10527.021388565365
CAN,SRV,CAN,2541971.369
CAN,SRV,MEX,2195.6458945340655
CAN,SRV,BRA,1259.652751065499
CAN,SRV,ZAF,374.40718318372967
CAN,SRV,RUS,385.3344697450921
CAN,SRV,SAU,673.6277382641139
CAN,SRV,AUS,2521.80163387843
CAN,SRV,ROW,49003.30809233223
MEX,AGF,CHN,1.0
MEX,AGF,USA,1.0
MEX,AGF,EU27,1.0
MEX,AGF,JPN,1.0
MEX,AGF,KOR,1.0
MEX,AGF,IND,1.0
MEX,AGF,CAN,1.0
MEX,AGF,MEX,240509.93000000002
MEX,AGF,BRA,1.0
MEX,AGF,ZAF,1.0
MEX,AGF,RUS,1.0
MEX,AGF,SAU,1.0
MEX,AGF,AUS,1.0
MEX,AGF,ROW,38030.959
MEX,MIN,CHN,1.0
MEX,MIN,USA,1.0
MEX,MIN,EU27,1.0
MEX,MIN,JPN,1.0
MEX,MIN,KOR,1.0
MEX,MIN,IND,1.0
MEX,MIN,CAN,1.0
MEX,MIN,MEX,30800.748
MEX,MIN,BRA,1.0
MEX,MIN,ZAF,1.0
MEX,MIN,RUS,1.0
MEX,MIN,SAU,1.0
MEX,MIN,AUS,1.0
MEX,MIN,ROW,9631.877999999999
MEX,ENR,CHN,1.0
MEX,ENR,USA,1.0
MEX,ENR,EU27,1.0
MEX,ENR,JPN,1.0
MEX,ENR,KOR,1.0
MEX,ENR,IND,1.0
MEX,ENR,CAN,1.0
MEX,ENR,MEX,55540.031
MEX,ENR,BRA,1.0
MEX,ENR,ZAF,1.0
MEX,ENR,RUS,1.0
MEX,ENR,SAU,1.0
MEX,ENR,AUS,1.0
MEX,ENR,ROW,35088.25
MEX,CHM,CHN,1.0
MEX,CHM,USA,1.0
MEX,CHM,EU27,1.0
MEX,CHM,JPN,1.0
MEX,CHM,KOR,1.0
MEX,CHM,IND,1.0
MEX,CHM,CAN,1.0
MEX,CHM,MEX,78082.36200000001
MEX,CHM,BRA,1.0
MEX,CHM,ZAF,1.0
MEX,CHM,RUS,1.0
MEX,CHM,SAU,1.0
MEX,CHM,AUS,1.0
MEX,CHM,ROW,27128.954
MEX,TXL,CHN,1.0
MEX,TXL,USA,1.0
MEX,TXL,EU27,1.0
MEX,TXL,JPN,1.0
MEX,TXL,KOR,1.0
MEX,TXL,IND,1.0
MEX,TXL,CAN,1.0
MEX,TXL,MEX,14099.300000000001
MEX,TXL,BRA,1.0
MEX,TXL,ZAF,1.0
MEX,TXL,RUS,1.0
MEX,TXL,SAU,1.0
MEX,TXL,AUS,1.0
MEX,TXL,ROW,7146.794
MEX,WDP,CHN,1.0
MEX,WDP,USA,1.0
MEX,WDP,EU27,1.0
MEX,WDP,JPN,1.0
MEX,WDP,KOR,1.0
MEX,WDP,IND,1.0
MEX,WDP,CAN,1.0
MEX,WDP,MEX,26243.106
MEX,WDP,BRA,1.0
MEX,WDP,ZAF,1.0
MEX,WDP,RUS,1.0
MEX,WDP,SAU,1.0
MEX,WDP,AUS,1.0
MEX,WDP,ROW,3467.8779999999997
MEX,NMM,CHN,1.0
MEX,NMM,USA,1.0
MEX,NMM,EU27,1.0
MEX,NMM,JPN,1.0
MEX,NMM,KOR,1.0
MEX,NMM,IND,1.0
MEX,NMM,CAN,1.0
MEX,NMM,MEX,92799.76000000001
MEX,NMM,BRA,1.0
MEX,NMM,ZAF,1.0
MEX,NMM,RUS,1.0
MEX,NMM,SAU,1.0
MEX,NMM,AUS,1.0
MEX,NMM,ROW,33535.655
MEX,MAC,CHN,1.0
MEX,MAC,USA,1.0
MEX,MAC,EU27,1.0
MEX,MAC,JPN,1.0
MEX,MAC,KOR,1.0
MEX,MAC,IND,1.0
MEX,MAC,CAN,1.0
MEX,MAC,MEX,6588.707999999999
MEX,MAC,BRA,1.0
MEX,MAC,ZAF,1.0
MEX,MAC,RUS,1.0
MEX,MAC,SAU,1.0
MEX,MAC,AUS,1.0
MEX,MAC,ROW,33930.842000000004
MEX,ELE,CHN,1.0
MEX,ELE,USA,1.0
MEX,ELE,EU27,1.0
MEX,ELE,JPN,1.0
MEX,ELE,KOR,1.0
MEX,ELE,IND,1.0
MEX,ELE,CAN,1.0
MEX,ELE,MEX,47174.93000000001
MEX,ELE,BRA,1.0
MEX,ELE,ZAF,1.0
MEX,ELE,RUS,1.0
MEX,ELE,SAU,1.0
MEX,ELE,AUS,1.0
MEX,ELE,ROW,108924.71399999999
MEX,VEH,CHN,1.0
MEX,VEH,USA,1.0
MEX,VEH,EU27,1.0
MEX,VEH,JPN,1.0
MEX,VEH,KOR,1.0
MEX,VEH,IND,1.0
MEX,VEH,CAN,1.0
MEX,VEH,MEX,73212.57500000001
MEX,VEH,BRA,1.0
MEX,VEH,ZAF,1.0
MEX,VEH,RUS,1.0
MEX,VEH,SAU,1.0
MEX,VEH,AUS,1.0
MEX,VEH,ROW,150275.16
MEX,OTM,CHN,1.0
MEX,OTM,USA,1.0
MEX,OTM,EU27,1.0
MEX,OTM,JPN,1.0
MEX,OTM,KOR,1.0
MEX,OTM,IND,1.0
MEX,OTM,CAN,1.0
MEX,OTM,MEX,14159.623
MEX,OTM,BRA,1.0
MEX,OTM,ZAF,1.0
MEX,OTM,RUS,1.0
MEX,OTM,SAU,1.0
MEX,OTM,AUS,1.0
MEX,OTM,ROW,17236.537
MEX,SRV,CHN,1877.828314480801
MEX,SRV,USA,87434.17107596014
MEX,SRV,EU27,20256.858630405583
MEX,SRV,JPN,409.0006582395002
MEX,SRV,KOR,829.7746779962487
MEX,SRV,IND,765.1784224438763
MEX,SRV,CAN,4031.1701558357568
MEX,SRV,MEX,1315835.53
MEX,SRV,BRA,474.50789519858387
MEX,SRV,ZAF,64.76132717127558
MEX,SRV,RUS,53.15335459960138
MEX,SRV,SAU,355.2669354575227
MEX,SRV,AUS,113.29457525577372
MEX,SRV,ROW,18419.84397695533
BRA,AGF,CHN,37333.93690142114
BRA,AGF,USA,1.0
BRA,AGF,EU27,1.0
BRA,AGF,JPN,2988.8481566894325
BRA,AGF,KOR,1931.0489286328957
BRA,AGF,IND,1.0
BRA,AGF,CAN,707.1736359014569
BRA,AGF,MEX,1321.9550266001745
BRA,AGF,BRA,377883.365
BRA,AGF,ZAF,364.76521092243564
BRA,AGF,RUS,1441.7003164959583
BRA,AGF,SAU,2074.0159762969643
BRA,AGF,AUS,173.42990622087876
BRA,AGF,ROW,61130.48894081866
BRA,MIN,CHN,15873.051901897443
BRA,MIN,USA,1.0
BRA,MIN,EU27,1.0
BRA,MIN,JPN,347.90479096254154
BRA,MIN,KOR,23.443303467533013
BRA,MIN,IND,1.0
BRA,MIN,CAN,1286.700884705221
BRA,MIN,MEX,337.16111054161104
BRA,MIN,BRA,42854.243999999984
BRA,MIN,ZAF,80.90124100415578
BRA,MIN,RUS,9.74169994024501
BRA,MIN,SAU,3.7096474433266544
BRA,MIN,AUS,14.25778139698099
BRA,MIN,ROW,17556.07063864095
BRA,ENR,CHN,15666.754430727635
BRA,ENR,USA,1.0
BRA,ENR,EU27,1.0
BRA,ENR,JPN,4.896434282414933
BRA,ENR,KOR,1612.1894381567424
BRA,ENR,IND,1.0
BRA,ENR,CAN,106.66775819049033
BRA,ENR,MEX,31.075609300449656
BRA,ENR,BRA,190690.52867099692
BRA,ENR,ZAF,298.2821025102941
BRA,ENR,RUS,1.0
BRA,ENR,SAU,56.1468457437599
BRA,ENR,AUS,1.0
BRA,ENR,ROW,34948.59871009131
BRA,CHM,CHN,743.9090173062247
BRA,CHM,USA,1.0
BRA,CHM,EU27,1.0
BRA,CHM,JPN,392.0816310079528
BRA,CHM,KOR,614.7575342365586
BRA,CHM,IND,1.0
BRA,CHM,CAN,148.59575072776192
BRA,CHM,MEX,793.3071873368145
BRA,CHM,BRA,160394.299
BRA,CHM,ZAF,156.59559393040013
BRA,CHM,RUS,35.572880504992455
BRA,CHM,SAU,22.505699332601264
BRA,CHM,AUS,79.04439678103508
BRA,CHM,ROW,14223.330308835659
BRA,TXL,CHN,231.6125974772529
BRA,TXL,USA,1.0
BRA,TXL,EU27,1.0
BRA,TXL,JPN,12.883992055762006
BRA,TXL,KOR,26.63705782553484
BRA,TXL,IND,1.0
BRA,TXL,CAN,16.768823319553846
BRA,TXL,MEX,89.96245483934591
BRA,TXL,BRA,41256.595
BRA,TXL,ZAF,11.80521025699347
BRA,TXL,RUS,2.8278949694052153
BRA,TXL,SAU,3.2463136018582928
BRA,TXL,AUS,20.90170296130778
BRA,TXL,ROW,2655.510952692986
BRA,WDP,CHN,2840.62655715356
BRA,WDP,USA,1.0
BRA,WDP,EU27,1.0
BRA,WDP,JPN,282.704388228419
BRA,WDP,KOR,154.81496076466016
BRA,WDP,IND,1.0
BRA,WDP,CAN,51.10010413057508
BRA,WDP,MEX,372.9154165434433
BRA,WDP,BRA,37422.128
BRA,WDP,ZAF,112.13901872362392
BRA,WDP,RUS,1.2102466308381112
BRA,WDP,SAU,94.12044586987223
BRA,WDP,AUS,61.025749030024
BRA,WDP,ROW,8511.604112924986
BRA,NMM,CHN,7978.599914410211
BRA,NMM,USA,1.0
BRA,NMM,EU27,1.0
BRA,NMM,JPN,757.7496208857706
BRA,NMM,KOR,451.03809423671925
BRA,NMM,IND,1.0
BRA,NMM,CAN,781.6440283981674
BRA,NMM,MEX,537.5864879717706
BRA,NMM,BRA,135141.885
BRA,NMM,ZAF,68.25878518296743
BRA,NMM,RUS,11.234330796428747
BRA,NMM,SAU,22.849396884428575
BRA,NMM,AUS,11.465595475536595
BRA,NMM,ROW,13092.313745758001
BRA,MAC,CHN,189.82625869495845
BRA,MAC,USA,1.0
BRA,MAC,EU27,1.0
BRA,MAC,JPN,44.024930093125796
BRA,MAC,KOR,15.025530429915534
BRA,MAC,IND,1.0
BRA,MAC,CAN,117.06757930330467
BRA,MAC,MEX,519.4251054985692
BRA,MAC,BRA,42869.828
BRA,MAC,ZAF,111.93894371254682
BRA,MAC,RUS,44.566783894826685
BRA,MAC,SAU,15.826198008008193
BRA,MAC,AUS,121.69253208846382
BRA,MAC,ROW,6307.424138276281
BRA,ELE,CHN,94.09499974481565
BRA,ELE,USA,1.0
BRA,ELE,EU27,1.0
BRA,ELE,JPN,16.549056547018914
BRA,ELE,KOR,9.356120195877004
BRA,ELE,IND,1.0
BRA,ELE,CAN,41.554688048023145
BRA,ELE,MEX,298.5114766065046
BRA,ELE,BRA,54689.978
BRA,ELE,ZAF,35.6198992123259
BRA,ELE,RUS,5.466036956486003
BRA,ELE,SAU,9.148111417276342
BRA,ELE,AUS,15.069833537871247
BRA,ELE,ROW,3757.000777733801
BRA,VEH,CHN,51.5691454949766
BRA,VEH,USA,1.0
BRA,VEH,EU27,1.0
BRA,VEH,JPN,15.448495823863258
BRA,VEH,KOR,11.882542450643692
BRA,VEH,IND,1.0
BRA,VEH,CAN,151.31223810200245
BRA,VEH,MEX,1243.094646740576
BRA,VEH,BRA,80324.89408155179
BRA,VEH,ZAF,155.14783325778654
BRA,VEH,RUS,7.885285688501466
BRA,VEH,SAU,1.0
BRA,VEH,AUS,47.28229141199794
BRA,VEH,ROW,13073.305439477846
BRA,OTM,CHN,10.306417861677694
BRA,OTM,USA,1.0
BRA,OTM,EU27,1.0
BRA,OTM,JPN,3.5225678696350453
BRA,OTM,KOR,2.46155859659561
BRA,OTM,IND,1.0
BRA,OTM,CAN,23.63535656948875
BRA,OTM,MEX,51.724247987323714
BRA,OTM,BRA,43340.47
BRA,OTM,ZAF,17.241857205654874
BRA,OTM,RUS,1.9083426422338807
BRA,OTM,SAU,19.942327812149312
BRA,OTM,AUS,8.750985028433002
BRA,OTM,ROW,2169.950338426808
BRA,SRV,CHN,3721.7094469439544
BRA,SRV,USA,19233.258970271014
BRA,SRV,EU27,19541.467090097605
BRA,SRV,JPN,1064.1561946463055
BRA,SRV,KOR,987.3925336645477
BRA,SRV,IND,3480.2193560598535
BRA,SRV,CAN,963.8363638001473
