input,region,output,value
NMM,ZAF,ENR,0.00795831604130719
MAC,ZAF,ENR,0.0028290269469928415
ELE,ZAF,ENR,0.0009950021190470405
VEH,ZAF,ENR,0.00046925247241464996
OTM,ZAF,ENR,0.0036841209730686508
SRV,ZAF,ENR,0.22269160545588487
AGF,ZAF,CHM,0.014895852365763122
MIN,ZAF,CHM,0.0192157782713504
ENR,ZAF,CHM,0.11798525945526153
CHM,ZAF,CHM,0.2367102633854165
TXL,ZAF,CHM,0.003624630843573359
WDP,ZAF,CHM,0.011201568243095832
NMM,ZAF,CHM,0.03367643235386328
MAC,ZAF,CHM,0.003989690269831708
ELE,ZAF,CHM,0.003080545391816976
VEH,ZAF,CHM,0.00398094046407926
OTM,ZAF,CHM,0.004874589043811898
SRV,ZAF,CHM,0.28254050031481753
AGF,ZAF,TXL,0.01828074065388995
MIN,ZAF,TXL,0.0008731320325351463
ENR,ZAF,TXL,0.009026931517629077
CHM,ZAF,TXL,0.04710345592143358
TXL,ZAF,TXL,0.24854991480198615
WDP,ZAF,TXL,0.006198249736433228
NMM,ZAF,TXL,0.009271485553843809
MAC,ZAF,TXL,0.0016173825936500528
ELE,ZAF,TXL,0.000998257507917441
VEH,ZAF,TXL,0.07923713140789475
OTM,ZAF,TXL,0.005372449732428951
SRV,ZAF,TXL,0.2505325262109396
AGF,ZAF,WDP,0.04318122116645508
MIN,ZAF,WDP,0.0021886348551969355
ENR,ZAF,WDP,0.02585820518568915
CHM,ZAF,WDP,0.05816002224826408
TXL,ZAF,WDP,0.005049065326695251
WDP,ZAF,WDP,0.2285074774676724
NMM,ZAF,WDP,0.020891288249938248
MAC,ZAF,WDP,0.006897899356588816
ELE,ZAF,WDP,0.002423639038575735
VEH,ZAF,WDP,0.0030987230891397492
OTM,ZAF,WDP,0.006217247270317287
SRV,ZAF,WDP,0.2558782872420598
AGF,ZAF,NMM,0.0014147485741105275
MIN,ZAF,NMM,0.30560751391743984
ENR,ZAF,NMM,0.033481699847331244
CHM,ZAF,NMM,0.015006439863713816
TXL,ZAF,NMM,0.0011271025451084823
WDP,ZAF,NMM,0.0039638281110362834
NMM,ZAF,NMM,0.19928908702097542
MAC,ZAF,NMM,0.007073802513240571
ELE,ZAF,NMM,0.005699253636792312
VEH,ZAF,NMM,0.002412023952478948
OTM,ZAF,NMM,0.004951626354806079
SRV,ZAF,NMM,0.17037845664871373
AGF,ZAF,MAC,0.002742101373863064
MIN,ZAF,MAC,0.0065952255742590055
ENR,ZAF,MAC,0.01219941185551442
CHM,ZAF,MAC,0.027378238843314782
TXL,ZAF,MAC,0.0021686308466708445
WDP,ZAF,MAC,0.0063899467946798355
NMM,ZAF,MAC,0.17889725316857055
MAC,ZAF,MAC,0.09268924926062887
ELE,ZAF,MAC,0.056067084168923115
VEH,ZAF,MAC,0.009295702385394646
OTM,ZAF,MAC,0.009147372971457702
SRV,ZAF,MAC,0.2503182864636366
AGF,ZAF,ELE,0.002728025523619818
MIN,ZAF,ELE,0.008521860865652885
ENR,ZAF,ELE,0.01621968849254021
CHM,ZAF,ELE,0.04145243309435608
TXL,ZAF,ELE,0.0019594984090835392
WDP,ZAF,ELE,0.007910335887728707
NMM,ZAF,ELE,0.09692815122822938
MAC,ZAF,ELE,0.016658536141180524
ELE,ZAF,ELE,0.23582310599841097
VEH,ZAF,ELE,0.006183688020337569
OTM,ZAF,ELE,0.009352331521369085
SRV,ZAF,ELE,0.29594197849647935
AGF,ZAF,VEH,0.0022538935953827287
MIN,ZAF,VEH,0.004591919368455798
ENR,ZAF,VEH,0.02077251704345424
CHM,ZAF,VEH,0.05613999847484756
TXL,ZAF,VEH,0.008552296066350459
WDP,ZAF,VEH,0.00759848445405559
NMM,ZAF,VEH,0.13584765480551692
MAC,ZAF,VEH,0.028840407490582642
ELE,ZAF,VEH,0.05784589775148359
VEH,ZAF,VEH,0.17317168774756198
OTM,ZAF,VEH,0.008107595270580475
SRV,ZAF,VEH,0.28041005850845935
AGF,ZAF,OTM,0.009570403084053757
MIN,ZAF,OTM,0.005582074256749483
ENR,ZAF,OTM,0.02119101114844646
CHM,ZAF,OTM,0.04588696912370043
TXL,ZAF,OTM,0.02085542601481547
WDP,ZAF,OTM,0.0446162070800216
NMM,ZAF,OTM,0.0582728944826728
MAC,ZAF,OTM,0.014323094279543747
ELE,ZAF,OTM,0.01950061990398377
VEH,ZAF,OTM,0.012031518200502453
OTM,ZAF,OTM,0.033939799027076584
SRV,ZAF,OTM,0.23181217193049367
AGF,ZAF,SRV,0.014626272630726323
MIN,ZAF,SRV,0.00397470731414672
ENR,ZAF,SRV,0.03497202956089993
CHM,ZAF,SRV,0.010209964278759774
TXL,ZAF,SRV,0.002800592592896952
WDP,ZAF,SRV,0.006960466269818478
NMM,ZAF,SRV,0.01555731822655511
MAC,ZAF,SRV,0.0019411815086461965
ELE,ZAF,SRV,0.005861886919379734
VEH,ZAF,SRV,0.0024927350898416387
OTM,ZAF,SRV,0.00475952602646435
SRV,ZAF,SRV,0.324725478510593
AGF,RUS,AGF,0.3702900548543215
MIN,RUS,AGF,0.0011424549268053612
ENR,RUS,AGF,0.009353801809777098
CHM,RUS,AGF,0.02380731031918262
TXL,RUS,AGF,0.0006817943411079756
WDP,RUS,AGF,0.005793404154981076
NMM,RUS,AGF,0.00822807525018129
MAC,RUS,AGF,0.0017095224217238405
ELE,RUS,AGF,0.0008175331712355408
VEH,RUS,AGF,0.0009071336346559095
OTM,RUS,AGF,0.005801128416454815
SRV,RUS,AGF,0.22293546609026577
AGF,RUS,MIN,0.0009811582421120895
MIN,RUS,MIN,0.4623607279829598
ENR,RUS,MIN,0.03926679923036385
CHM,RUS,MIN,0.007304841442108137
TXL,RUS,MIN,0.0005244912082904706
WDP,RUS,MIN,0.0007698570172257163
NMM,RUS,MIN,0.015922529169214526
MAC,RUS,MIN,0.011456092342648798
ELE,RUS,MIN,0.002651087584783297
VEH,RUS,MIN,0.00136746654887671
OTM,RUS,MIN,0.010688182634886181
SRV,RUS,MIN,0.19840732975990694
AGF,RUS,ENR,0.0010375124113734318
MIN,RUS,ENR,0.08313959515905521
ENR,RUS,ENR,0.16894092775782232
CHM,RUS,ENR,0.01562536617510171
TXL,RUS,ENR,0.00022384266229324122
WDP,RUS,ENR,0.0005031436899569411
NMM,RUS,ENR,0.0052575732099564895
MAC,RUS,ENR,0.0030644394994212925
ELE,RUS,ENR,0.0008333086860647453
VEH,RUS,ENR,0.00040002491579008555
OTM,RUS,ENR,0.005502578174802684
SRV,RUS,ENR,0.14745024641902857
AGF,RUS,CHM,0.021653757629814908
MIN,RUS,CHM,0.0037104511918357127
ENR,RUS,CHM,0.042358402878373225
CHM,RUS,CHM,0.253899450256817
TXL,RUS,CHM,0.0031278880607558315
WDP,RUS,CHM,0.008164122813541572
NMM,RUS,CHM,0.0275941290623972
MAC,RUS,CHM,0.003382474813671631
ELE,RUS,CHM,0.002639419852191347
VEH,RUS,CHM,0.0009243173716854008
OTM,RUS,CHM,0.007640800639392319
SRV,RUS,CHM,0.30684709302263063
AGF,RUS,TXL,0.03722908116842399
MIN,RUS,TXL,0.0008643116156343851
ENR,RUS,TXL,0.008563391685725771
CHM,RUS,TXL,0.053494712601570786
TXL,RUS,TXL,0.22280800713699758
WDP,RUS,TXL,0.0071357058122123946
NMM,RUS,TXL,0.008739083215635312
MAC,RUS,TXL,0.0023160218522216836
ELE,RUS,TXL,0.001229605763318239
VEH,RUS,TXL,0.00045499046336746046
OTM,RUS,TXL,0.009531766371370006
SRV,RUS,TXL,0.28941623246168685
AGF,RUS,WDP,0.06842867890743377
MIN,RUS,WDP,0.0028177629052238244
ENR,RUS,WDP,0.012067139455352201
CHM,RUS,WDP,0.04928094252030349
TXL,RUS,WDP,0.0038598459098898004
WDP,RUS,WDP,0.20373567555953756
NMM,RUS,WDP,0.02091219128743197
MAC,RUS,WDP,0.004341996617528577
ELE,RUS,WDP,0.00210678170086475
VEH,RUS,WDP,0.0007285928960371761
OTM,RUS,WDP,0.009870976438055373
SRV,RUS,WDP,0.2933811996503107
AGF,RUS,NMM,0.0012506789799806833
MIN,RUS,NMM,0.02331630529816677
ENR,RUS,NMM,0.011346339970260378
CHM,RUS,NMM,0.014494853772667097
TXL,RUS,NMM,0.0008248206067365854
WDP,RUS,NMM,0.003311861091853503
NMM,RUS,NMM,0.37581793617399
MAC,RUS,NMM,0.005836413285994122
ELE,RUS,NMM,0.003052279985301275
VEH,RUS,NMM,0.0024716008842543867
OTM,RUS,NMM,0.008859923604519104
SRV,RUS,NMM,0.23660722418661692
AGF,RUS,MAC,0.0017122535902804545
MIN,RUS,MAC,0.0018056542821986174
ENR,RUS,MAC,0.005353664516359145
CHM,RUS,MAC,0.024630028215630737
TXL,RUS,MAC,0.0011997483480744348
WDP,RUS,MAC,0.0035527156846926803
NMM,RUS,MAC,0.256871200529414
MAC,RUS,MAC,0.09489787315206215
ELE,RUS,MAC,0.035751790782979305
VEH,RUS,MAC,0.009683847175572418
OTM,RUS,MAC,0.010681684399554496
SRV,RUS,MAC,0.2411722771363714
AGF,RUS,ELE,0.0014607355602965365
MIN,RUS,ELE,0.0011920453122529165
ENR,RUS,ELE,0.005797397731916451
CHM,RUS,ELE,0.03289246407926304
TXL,RUS,ELE,0.0010194824286713239
WDP,RUS,ELE,0.004405473363777675
NMM,RUS,ELE,0.1292257950037017
MAC,RUS,ELE,0.012166251448237535
ELE,RUS,ELE,0.20000063715161331
VEH,RUS,ELE,0.004020640069999383
OTM,RUS,ELE,0.008058729656494217
SRV,RUS,ELE,0.25193228782449284
AGF,RUS,VEH,0.0010401315138784458
MIN,RUS,VEH,0.0008421762067534041
ENR,RUS,VEH,0.0046465745032163
CHM,RUS,VEH,0.02775567721196701
TXL,RUS,VEH,0.0024551607401795596
WDP,RUS,VEH,0.00263681325576783
NMM,RUS,VEH,0.11745329017558619
MAC,RUS,VEH,0.015324448647798125
ELE,RUS,VEH,0.019297811313543724
VEH,RUS,VEH,0.3379526163787662
OTM,RUS,VEH,0.006109663745821876
SRV,RUS,VEH,0.21184870171347175
AGF,RUS,OTM,0.0050243471861776455
MIN,RUS,OTM,0.0012563499413037148
ENR,RUS,OTM,0.010033857937892174
CHM,RUS,OTM,0.03175237421854732
TXL,RUS,OTM,0.008235160894011027
WDP,RUS,OTM,0.023562708332053595
NMM,RUS,OTM,0.09402616073282849
MAC,RUS,OTM,0.03574706451685295
ELE,RUS,OTM,0.031070662452913112
VEH,RUS,OTM,0.0447341344555484
OTM,RUS,OTM,0.05653984753289475
SRV,RUS,OTM,0.26075392576046635
AGF,RUS,SRV,0.009252440256528539
MIN,RUS,SRV,0.004705048813987739
ENR,RUS,SRV,0.016094819713409064
CHM,RUS,SRV,0.011696694585180037
TXL,RUS,SRV,0.0011129134373884851
WDP,RUS,SRV,0.0061381556232054015
NMM,RUS,SRV,0.024051831067317994
MAC,RUS,SRV,0.002953594081523585
ELE,RUS,SRV,0.006585336148203598
VEH,RUS,SRV,0.006805001589373003
OTM,RUS,SRV,0.007201725014799322
SRV,RUS,SRV,0.3213867072021666
AGF,SAU,AGF,0.2679379514902973
MIN,SAU,AGF,0.0002398889883842752
ENR,SAU,AGF,0.019844808530005874
CHM,SAU,AGF,0.015110127674896869
TXL,SAU,AGF,0.0003869707847237826
WDP,SAU,AGF,0.0011560840283667184
NMM,SAU,AGF,0.0014265175797296737
MAC,SAU,AGF,0.0002993089232360629
ELE,SAU,AGF,0.00020619970605209413
VEH,SAU,AGF,0.0011510364656390807
OTM,SAU,AGF,0.0005072728644538373
SRV,SAU,AGF,0.1470400810176299
AGF,SAU,MIN,0.0019090744144304847
MIN,SAU,MIN,0.06329806064305184
ENR,SAU,MIN,0.09963138390773311
CHM,SAU,MIN,0.018480398284703756
TXL,SAU,MIN,0.0006308212448179141
WDP,SAU,MIN,0.000870252039363271
NMM,SAU,MIN,0.007024603357153642
MAC,SAU,MIN,0.004751294773267327
ELE,SAU,MIN,0.0018061389020530604
VEH,SAU,MIN,0.00104445229486277
OTM,SAU,MIN,0.002823057706602967
SRV,SAU,MIN,0.16004902526839976
AGF,SAU,ENR,0.0002451504690655357
MIN,SAU,ENR,0.01645968170667906
ENR,SAU,ENR,0.1914142092935919
CHM,SAU,ENR,0.005206082823527652
TXL,SAU,ENR,0.00012570448172125143
WDP,SAU,ENR,0.00019051994788508856
NMM,SAU,ENR,0.0027853848081962947
MAC,SAU,ENR,0.001383364626707188
ELE,SAU,ENR,0.0003288488697551652
VEH,SAU,ENR,0.000732585680053027
OTM,SAU,ENR,0.0007579672225900364
SRV,SAU,ENR,0.059377346026435796
AGF,SAU,CHM,0.0195797978170048
MIN,SAU,CHM,0.0034943781232842515
ENR,SAU,CHM,0.11965221450903302
CHM,SAU,CHM,0.21107799486490345
TXL,SAU,CHM,0.0020759563739769418
WDP,SAU,CHM,0.002919012418933666
NMM,SAU,CHM,0.005765018178014043
MAC,SAU,CHM,0.0009427543250746587
ELE,SAU,CHM,0.0009950729324762861
VEH,SAU,CHM,0.0002235878647483224
OTM,SAU,CHM,0.0012184303256459511
SRV,SAU,CHM,0.19182030446029794
AGF,SAU,TXL,0.0500037323772295
MIN,SAU,TXL,0.00012515605281583031
ENR,SAU,TXL,0.011719848053868252
CHM,SAU,TXL,0.04522597014938044
TXL,SAU,TXL,0.16302373724590644
WDP,SAU,TXL,0.002423803410489387
NMM,SAU,TXL,0.001686528033619449
MAC,SAU,TXL,0.0006416962800730142
ELE,SAU,TXL,0.00040336174756748906
VEH,SAU,TXL,0.0001576379942996317
OTM,SAU,TXL,0.0025315041756264647
SRV,SAU,TXL,0.17182188534903867
AGF,SAU,WDP,0.010584518642446203
MIN,SAU,WDP,0.0008653472793105406
ENR,SAU,WDP,0.04139253857579316
CHM,SAU,WDP,0.07146110433319887
TXL,SAU,WDP,0.005253437607972609
WDP,SAU,WDP,0.13477708971300978
NMM,SAU,WDP,0.006001571805896549
MAC,SAU,WDP,0.00191204481175609
ELE,SAU,WDP,0.0013020233527324203
VEH,SAU,WDP,0.0003035148556681794
OTM,SAU,WDP,0.0023617412123892153
SRV,SAU,WDP,0.211979039725324
AGF,SAU,NMM,0.0014044121486361794
MIN,SAU,NMM,0.045257693823264215
ENR,SAU,NMM,0.08262191180572893
CHM,SAU,NMM,0.03390991390386254
TXL,SAU,NMM,0.0016615405948903175
WDP,SAU,NMM,0.004674534901276353
NMM,SAU,NMM,0.19595426132958138
MAC,SAU,NMM,0.004150186074157083
ELE,SAU,NMM,0.002810731596829196
VEH,SAU,NMM,0.0012174799183065066
OTM,SAU,NMM,0.002468395398879865
SRV,SAU,NMM,0.22630803798493537
AGF,SAU,MAC,0.0015042887659899064
MIN,SAU,MAC,0.0006738410748429884
ENR,SAU,MAC,0.02312787245947329
CHM,SAU,MAC,0.030057815755274674
TXL,SAU,MAC,0.0016474598580754022
WDP,SAU,MAC,0.003509874477609378
NMM,SAU,MAC,0.14546375258719121
MAC,SAU,MAC,0.06299521059973531
ELE,SAU,MAC,0.03126762358637333
VEH,SAU,MAC,0.010886693706489002
OTM,SAU,MAC,0.003808458017286219
SRV,SAU,MAC,0.23089321697558898
AGF,SAU,ELE,0.0008918371678078808
MIN,SAU,ELE,0.0008781811258714805
ENR,SAU,ELE,0.03346271282163887
CHM,SAU,ELE,0.05480947188643978
TXL,SAU,ELE,0.001347976631868668
WDP,SAU,ELE,0.004923533644064863
NMM,SAU,ELE,0.09554728262126316
MAC,SAU,ELE,0.011657316141888436
ELE,SAU,ELE,0.12997818718662724
VEH,SAU,ELE,0.003949935064128361
OTM,SAU,ELE,0.0034147148216392255
SRV,SAU,ELE,0.24362356122705903
AGF,SAU,VEH,0.0004987987422676458
MIN,SAU,VEH,0.000207895217615081
ENR,SAU,VEH,0.017267629625826026
CHM,SAU,VEH,0.03244607434716658
TXL,SAU,VEH,0.004010597612207894
WDP,SAU,VEH,0.002251389167126805
NMM,SAU,VEH,0.0560197802835069
MAC,SAU,VEH,0.008410882462079928
ELE,SAU,VEH,0.016423616015328282
VEH,SAU,VEH,0.13796563229319037
OTM,SAU,VEH,0.003454379217257432
SRV,SAU,VEH,0.2503678990661717
AGF,SAU,OTM,0.007702052141272281
MIN,SAU,OTM,0.0009079603625694978
ENR,SAU,OTM,0.03882583330412952
CHM,SAU,OTM,0.05984208312245781
TXL,SAU,OTM,0.018352189183088116
WDP,SAU,OTM,0.0360245640068629
NMM,SAU,OTM,0.04327304465147514
MAC,SAU,OTM,0.012327736745065718
ELE,SAU,OTM,0.014594490417823519
VEH,SAU,OTM,0.0364937514542095
OTM,SAU,OTM,0.032560917575733594
SRV,SAU,OTM,0.23480649134877982
AGF,SAU,SRV,0.021963168466834306
MIN,SAU,SRV,0.003064155012511797
ENR,SAU,SRV,0.052709407281325976
CHM,SAU,SRV,0.013636303055781044
TXL,SAU,SRV,0.0016548482276101332
WDP,SAU,SRV,0.0071251309381500216
NMM,SAU,SRV,0.02178073563907689
MAC,SAU,SRV,0.0019690449571158884
ELE,SAU,SRV,0.005663702125567886
VEH,SAU,SRV,0.005846043643147943
OTM,SAU,SRV,0.0028301377345335437
SRV,SAU,SRV,0.2755800037000653
AGF,AUS,AGF,0.3435557543041642
MIN,AUS,AGF,0.0025423093463774575
ENR,AUS,AGF,0.006911969385188853
CHM,AUS,AGF,0.022029584311248084
TXL,AUS,AGF,0.001011695727871345
WDP,AUS,AGF,0.004366923238575976
NMM,AUS,AGF,0.006819337922257691
MAC,AUS,AGF,0.001713480992458458
ELE,AUS,AGF,0.0020108430311316125
VEH,AUS,AGF,0.0008191931190618945
OTM,AUS,AGF,0.008287870371125557
SRV,AUS,AGF,0.2580541934665926
AGF,AUS,MIN,0.0012540688503777215
MIN,AUS,MIN,0.08580624969869646
ENR,AUS,MIN,0.015606128384716105
CHM,AUS,MIN,0.00907490958212775
TXL,AUS,MIN,0.0009581950265638442
WDP,AUS,MIN,0.0013109408174545763
NMM,AUS,MIN,0.01097442996874988
MAC,AUS,MIN,0.00805478692598222
ELE,AUS,MIN,0.002827931626381245
VEH,AUS,MIN,0.0011759052554202122
OTM,AUS,MIN,0.011893555091390751
SRV,AUS,MIN,0.20337525683043012
AGF,AUS,ENR,0.0006594863678525418
MIN,AUS,ENR,0.06165296584542667
ENR,AUS,ENR,0.08454288285535626
CHM,AUS,ENR,0.0042769175926318775
TXL,AUS,ENR,0.0003678785869610368
WDP,AUS,ENR,0.00048035531237411363
NMM,AUS,ENR,0.006802185755839215
MAC,AUS,ENR,0.003944278578943529
ELE,AUS,ENR,0.0015246039774560831
VEH,AUS,ENR,0.0004918423368546574
OTM,AUS,ENR,0.006962215607085957
SRV,AUS,ENR,0.1368087827843295
AGF,AUS,CHM,0.019204603912389727
MIN,AUS,CHM,0.014118383628604953
ENR,AUS,CHM,0.03141099432324796
CHM,AUS,CHM,0.1916891002736555
TXL,AUS,CHM,0.004586157356993076
WDP,AUS,CHM,0.007430573114596878
NMM,AUS,CHM,0.018344295688367256
MAC,AUS,CHM,0.003491483431109551
ELE,AUS,CHM,0.004734067845004291
VEH,AUS,CHM,0.0009611942326678422
OTM,AUS,CHM,0.009379711144900413
SRV,AUS,CHM,0.36473012264076027
AGF,AUS,TXL,0.036984313198452606
MIN,AUS,TXL,0.0020924936417821686
ENR,AUS,TXL,0.003067609390808623
CHM,AUS,TXL,0.04316133691349339
TXL,AUS,TXL,0.20115755147176495
WDP,AUS,TXL,0.004910931803853975
NMM,AUS,TXL,0.008113877469927606
MAC,AUS,TXL,0.0019677434672118305
ELE,AUS,TXL,0.002487012450789852
VEH,AUS,TXL,0.0008335925789220303
OTM,AUS,TXL,0.010672575468412064
SRV,AUS,TXL,0.2822821039662464
AGF,AUS,WDP,0.07076288967024966
MIN,AUS,WDP,0.004241044117611993
ENR,AUS,WDP,0.007882264483584754
CHM,AUS,WDP,0.03697557514229901
TXL,AUS,WDP,0.0045724271128243866
WDP,AUS,WDP,0.15941302812909014
NMM,AUS,WDP,0.015691064498682725
MAC,AUS,WDP,0.0035393760547244913
ELE,AUS,WDP,0.0033685353049899324
VEH,AUS,WDP,0.0007330861233374984
OTM,AUS,WDP,0.016646300991117545
SRV,AUS,WDP,0.31754281014610847
AGF,AUS,NMM,0.001496901273347727
MIN,AUS,NMM,0.20658060181183108
ENR,AUS,NMM,0.013045532310243399
CHM,AUS,NMM,0.014988496743422668
TXL,AUS,NMM,0.001496267697512931
WDP,AUS,NMM,0.00422264693004291
NMM,AUS,NMM,0.24854270491278546
MAC,AUS,NMM,0.005761644958792386
ELE,AUS,NMM,0.0053992741856136416
VEH,AUS,NMM,0.001410928258550699
OTM,AUS,NMM,0.010998189438219107
SRV,AUS,NMM,0.25837369317520004
AGF,AUS,MAC,0.0014937146958208646
MIN,AUS,MAC,0.0024492797909624383
ENR,AUS,MAC,0.0028054616041290068
CHM,AUS,MAC,0.02226171893407274
TXL,AUS,MAC,0.0019916460403513274
WDP,AUS,MAC,0.003900511425778975
NMM,AUS,MAC,0.15663356384976476
MAC,AUS,MAC,0.07726902921099943
ELE,AUS,MAC,0.052707799712815244
VEH,AUS,MAC,0.006875281265411373
OTM,AUS,MAC,0.01217537250904396
SRV,AUS,MAC,0.2831615109971721
AGF,AUS,ELE,0.0009992682434138615
MIN,AUS,ELE,0.0014744548664746163
ENR,AUS,ELE,0.0019144618589120965
CHM,AUS,ELE,0.019143937097162278
TXL,AUS,ELE,0.00117396759835799
WDP,AUS,ELE,0.002917117490338329
NMM,AUS,ELE,0.05716270396297571
MAC,AUS,ELE,0.008117243328610494
ELE,AUS,ELE,0.18422001041612357
VEH,AUS,ELE,0.002279738908678155
OTM,AUS,ELE,0.00522846069157394
SRV,AUS,ELE,0.22996216695477684
AGF,AUS,VEH,0.0010501876359308737
MIN,AUS,VEH,0.0013588350806232506
ENR,AUS,VEH,0.0025870826849518926
CHM,AUS,VEH,0.02580730272135844
TXL,AUS,VEH,0.0039836426435734314
WDP,AUS,VEH,0.003889950428218645
NMM,AUS,VEH,0.08335026338400015
MAC,AUS,VEH,0.016083297547635655
ELE,AUS,VEH,0.029439949229278096
VEH,AUS,VEH,0.26053744679354207
OTM,AUS,VEH,0.008649467015650888
SRV,AUS,VEH,0.2512946995386583
AGF,AUS,OTM,0.003766744474647944
MIN,AUS,OTM,0.0023483807762232196
ENR,AUS,OTM,0.006880372696015108
CHM,AUS,OTM,0.02214059090941947
TXL,AUS,OTM,0.010515707807902798
WDP,AUS,OTM,0.02270159959542033
NMM,AUS,OTM,0.05259999230715182
MAC,AUS,OTM,0.028439959219747964
ELE,AUS,OTM,0.04141659710981642
VEH,AUS,OTM,0.023847950957183114
OTM,AUS,OTM,0.05915082170759225
SRV,AUS,OTM,0.3299419251169999
AGF,AUS,SRV,0.010989370155469486
MIN,AUS,SRV,0.009979302287073942
ENR,AUS,SRV,0.010582603983151057
CHM,AUS,SRV,0.008154925640428105
TXL,AUS,SRV,0.0015890789149966395
WDP,AUS,SRV,0.006795702973106145
NMM,AUS,SRV,0.018858124115880004
MAC,AUS,SRV,0.0028299558662829034
ELE,AUS,SRV,0.008693812227964604
VEH,AUS,SRV,0.0028092896740382713
OTM,AUS,SRV,0.005686600004940646
SRV,AUS,SRV,0.40270313322317786
AGF,ROW,AGF,0.33828099650827076
MIN,ROW,AGF,0.0017886130708782853
ENR,ROW,AGF,0.010419803388311912
CHM,ROW,AGF,0.030722602286668257
TXL,ROW,AGF,0.0015824620651544196
WDP,ROW,AGF,0.0074974119371225495
NMM,ROW,AGF,0.009164959309286347
MAC,ROW,AGF,0.002962268648269843
ELE,ROW,AGF,0.0014171326151629449
VEH,ROW,AGF,0.0012353967993048252
OTM,ROW,AGF,0.002280895352491271
SRV,ROW,AGF,0.17561080381931543
AGF,ROW,MIN,0.0013734977624453438
MIN,ROW,MIN,0.18603361097553933
ENR,ROW,MIN,0.023011594561132765
CHM,ROW,MIN,0.013401457045329253
TXL,ROW,MIN,0.0007136311280689431
WDP,ROW,MIN,0.0010985257882314818
NMM,ROW,MIN,0.014412540871933421
MAC,ROW,MIN,0.012893199768992352
ELE,ROW,MIN,0.003979608738269928
VEH,ROW,MIN,0.0014831552102162284
OTM,ROW,MIN,0.003564373238304173
SRV,ROW,MIN,0.12309221046710014
AGF,ROW,ENR,0.0009760879491237237
MIN,ROW,ENR,0.049150754308548296
ENR,ROW,ENR,0.16500961590836186
CHM,ROW,ENR,0.016343475952007764
TXL,ROW,ENR,0.0005335467359445692
WDP,ROW,ENR,0.0005899212362375519
NMM,ROW,ENR,0.009922291017841702
MAC,ROW,ENR,0.007237124290129167
ELE,ROW,ENR,0.002696974290652276
VEH,ROW,ENR,0.0011518534357465135
OTM,ROW,ENR,0.0023744890654474222
SRV,ROW,ENR,0.11956153742862287
AGF,ROW,CHM,0.018273264761485684
MIN,ROW,CHM,0.013651076250047328
ENR,ROW,CHM,0.040325032955105686
CHM,ROW,CHM,0.31696019576259843
TXL,ROW,CHM,0.005557139371953241
WDP,ROW,CHM,0.0077081727524246964
NMM,ROW,CHM,0.018203740009150447
MAC,ROW,CHM,0.004896921554909564
ELE,ROW,CHM,0.006485426933419464
VEH,ROW,CHM,0.0012634054386243872
OTM,ROW,CHM,0.003935871086351888
SRV,ROW,CHM,0.26518089066913547
AGF,ROW,TXL,0.059533829671068766
MIN,ROW,TXL,0.0016103995158256524
ENR,ROW,TXL,0.005024832150395675
CHM,ROW,TXL,0.0635245737945481
TXL,ROW,TXL,0.34000245717107475
WDP,ROW,TXL,0.006317935545229813
NMM,ROW,TXL,0.006628895820536859
MAC,ROW,TXL,0.0021820213611793487
ELE,ROW,TXL,0.0026609039371088975
VEH,ROW,TXL,0.0005442187260110259
OTM,ROW,TXL,0.004294976067057676
SRV,ROW,TXL,0.1894570209177209
AGF,ROW,WDP,0.07029109838472752
MIN,ROW,WDP,0.006289454788426599
ENR,ROW,WDP,0.02609969501516234
CHM,ROW,WDP,0.06642441222061245
TXL,ROW,WDP,0.008481460583484108
WDP,ROW,WDP,0.23417203025490868
NMM,ROW,WDP,0.01472725203534071
MAC,ROW,WDP,0.006246747365651934
ELE,ROW,WDP,0.003914347038569669
VEH,ROW,WDP,0.0011555796482731028
OTM,ROW,WDP,0.004804266943510499
SRV,ROW,WDP,0.24482726919897085
AGF,ROW,NMM,0.0014997042431855192
MIN,ROW,NMM,0.11627075305158602
ENR,ROW,NMM,0.018505931303571765
CHM,ROW,NMM,0.02482536592705654
TXL,ROW,NMM,0.0025584028884753354
WDP,ROW,NMM,0.005437152074163753
NMM,ROW,NMM,0.2610222685162114
MAC,ROW,NMM,0.01113420027121928
ELE,ROW,NMM,0.007251014599516792
VEH,ROW,NMM,0.002401436226472096
OTM,ROW,NMM,0.005185353383917227
SRV,ROW,NMM,0.2074647620820461
AGF,ROW,MAC,0.0029512019914039477
MIN,ROW,MAC,0.0019053808023250607
ENR,ROW,MAC,0.00517136285595067
CHM,ROW,MAC,0.02947086979437323
TXL,ROW,MAC,0.0019640027257797153
WDP,ROW,MAC,0.003655584697218703
NMM,ROW,MAC,0.19477431571033482
MAC,ROW,MAC,0.17147450900124633
ELE,ROW,MAC,0.0534876782847703
VEH,ROW,MAC,0.01063542259125922
OTM,ROW,MAC,0.006043802331849914
SRV,ROW,MAC,0.24689732153753674
AGF,ROW,ELE,0.000994322290796463
MIN,ROW,ELE,0.0017770545524228812
ENR,ROW,ELE,0.0033995242373571466
CHM,ROW,ELE,0.03770697945846147
TXL,ROW,ELE,0.0012534721159671088
WDP,ROW,ELE,0.0032179727095613606
NMM,ROW,ELE,0.05253030886045552
MAC,ROW,ELE,0.013905745247433446
ELE,ROW,ELE,0.32023954306822144
VEH,ROW,ELE,0.0038339651017503416
